	mgm4472160.3	mgm4472167.3	mgm4472253.3	mgm4472255.3	mgm4472304.3	mgm4472305.3	mgm4472312.3	mgm4472337.3	mgm4472353.3	mgm4472361.3	mgm4472397.3	mgm4472419.3	mgm4472428.3	mgm4472444.3	mgm4472462.3	mgm4472464.3	mgm4472467.3	mgm4472473.3	mgm4472484.3	mgm4472495.3	mgm4472580.3	mgm4472586.3	mgm4472682.3	mgm4472751.3	mgm4472934.3	mgm4473326.3	mgm4473472.3	mgm4473666.3	mgm4478487.3	mgm4478571.3
Divergent_RNA_modification_related_clusters	0	3377	2964	0	2989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DMT_transporter	12010	18083	6122	0	20836	18970	0	5561	0	21525	0	0	0	0	0	7210	19342	7009	7508	0	20007	5294	20935	0	24698	5165	0	0	10421	4533
DNA_gyrase_subunits	85957	83247	75117	83222	76930	91710	80411	43551	80547	37973	83221	129371	142138	54129	73615	0	41445	0	89403	85622	27596	0	0	60870	0	0	65321	68571	72256	63999
DNA_phosphorothioation	0	645	0	0	661	2183	0	737	2873	319	1750	0	0	1609	0	146	0	397	606	0	881	0	154	2970	7	0	0	0	0	0
DNA_processing_cluster	49448	52789	54187	50987	51186	58372	10218	29785	41794	28698	2728	47521	26853	24663	18908	32888	30466	36436	55776	51256	23317	26536	31012	36357	24198	30359	25095	28779	44287	24886
DNA_Repair_Base_Excision	150720	140481	132913	130513	135666	155580	0	67422	132158	60171	0	0	0	0	0	78106	62160	80318	155476	0	51524	63353	65294	0	55086	62253	0	0	126176	0
DNA_repair,_bacterial	133412	153581	147299	127290	165655	173147	61895	49220	130121	87340	43723	71843	133489	72376	47982	64201	85083	73133	163826	132335	59158	47757	48636	112422	72721	64311	83662	51326	144416	82117
DNA_repair,_bacterial_DinG_and_relatives	21047	21491	17768	16348	16302	20427	5535	0	13814	0	2739	1999	30930	2642	12239	0	456	0	18829	16865	0	0	0	16965	0	0	7306	11709	16756	7297
DNA_repair,_bacterial_MutL-MutS_system	93762	78733	71335	0	77738	86214	0	63928	79633	60491	0	0	0	53865	0	75999	62196	70012	0	78538	55073	61091	63881	48042	60577	61704	0	0	76607	0
DNA_repair,_bacterial_RecBCD_pathway	11338	9015	9226	10649	9482	9636	0	7603	9247	6471	0	0	0	0	5751	10237	7661	12119	11686	11054	7138	7732	7620	6680	7567	7198	8212	0	8771	8305
DNA_repair,_bacterial_RecFOR_pathway	118262	110659	100815	87856	104934	119962	38348	0	76798	73662	19910	60666	88881	49964	17848	0	0	0	118601	88110	0	0	0	75136	0	0	56669	53698	98869	54677
DNA_repair,_bacterial_UmuCD_system	21269	23939	22073	19303	22103	25870	19683	10058	19794	8914	19910	32114	35473	12987	17848	10755	10058	12613	26558	21236	6489	8554	9264	14786	8143	9523	17120	17232	18282	16364
DNA_repair,_bacterial_UvrD_and_related_helicases	55312	54673	51130	0	50422	59520	0	0	48768	22056	0	0	88172	0	48461	0	22137	24016	56046	0	18770	0	0	0	12734	0	4908	6882	47035	4879
DNA_repair,_UvrABC_system	0	0	0	0	103091	0	0	74473	118615	68418	0	0	227849	0	0	85654	71665	95321	0	0	56180	68679	65426	0	57379	67717	99202	82975	0	97393
DNA_replication_cluster_1	95007	93811	86526	75730	85694	99108	0	47398	71907	42015	0	0	0	52592	0	50371	43645	56440	99415	80189	35268	42603	44348	72712	34921	43047	0	0	78149	0
DNA_replication,_archaeal	1931	10553	0	0	0	0	0	0	0	4430	0	0	0	0	1223	5384	4573	0	0	0	0	4611	4510	2184	3509	4218	0	1139	1834	0
DNA_structural_proteins,_bacterial	19413	30957	31211	18066	34661	33048	7190	0	16597	0	10147	17902	33217	10656	22689	0	0	0	26981	19906	0	0	0	22537	0	0	10718	12980	15653	10460
DNA_topoisomerases,_Type_I,_ATP-independent	0	0	0	0	0	0	0	46990	0	48120	0	0	0	0	0	0	50263	58675	0	0	0	48026	0	0	0	0	0	0	0	0
DNA_topoisomerases,_Type_II,_ATP-dependent	133313	131917	117560	123857	119335	144597	121691	75413	121755	65443	0	192785	229855	81715	119191	82590	70531	92416	137998	124848	53249	66493	65018	103342	52434	65413	95208	101728	114265	93582
DNA-binding_regulatory_proteins,_strays	10029	11514	11367	8558	8917	10540	0	26	11330	3325	0	1648	0	5953	0	0	4510	136	8684	10054	0	22	3431	11074	4259	3374	619	1571	9029	589
DNA-replication	492562	464211	427933	440750	442851	503431	204127	275919	426591	0	173769	314116	473732	267371	216969	0	272144	330178	505371	440282	224682	253982	0	353013	0	0	252692	187838	412954	248961
DOE_COG2016	0	30378	0	0	29377	32657	0	0	0	20490	0	0	0	0	0	0	20445	23850	33960	0	18663	19539	21298	0	0	18575	0	0	0	0
Dolichol_metabolism	0	0	0	0	0	0	0	0	0	1491	0	0	0	0	0	0	0	1468	0	0	0	0	0	0	0	1880	0	0	0	0
dTDP-rhamnose_synthesis	0	30394	0	30683	27612	36607	0	38673	0	36017	0	0	0	0	0	50223	47995	45230	45153	36634	39810	39970	48358	0	46053	51548	0	0	32043	0
EC49-61	0	0	0	41940	0	54693	0	0	0	31240	0	0	0	0	0	35231	31539	0	0	0	31140	0	0	0	0	30178	0	0	0	0
EC699-706	12922	21091	17507	10204	13869	17297	0	4547	12929	4560	0	7158	0	3815	0	6757	4844	5409	11641	7608	4751	5152	5392	6097	4924	4768	6499	2076	9985	6355
ECF_class_transporters	9988	23128	21659	26135	22795	21358	0	334	21664	674	2271	17778	6650	3396	16597	0	161	2365	37802	25192	5	211	0	17913	0	0	0	2255	17133	0
EcsAB_transporter_affecting_expression_and_secretion_of_secretory_preproteins	2703	4057	2147	3256	2241	3588	1869	0	1060	0	1327	3007	3526	1693	1013	0	0	10	4920	1976	0	0	0	3454	0	0	2865	1437	3114	2808
Encapsulating_protein_for_DyP-type_peroxidase_and_ferritin-like_protein_oligomers	0	2874	3260	2891	1995	2907	0	0	4473	1920	0	0	0	0	0	0	0	0	2362	0	0	0	0	0	0	0	0	0	2863	0
Energy-conserving_hydrogenase_(ferredoxin)_Ech	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	84	8	0	0	0	14	0	0	0	0	10	0	0	0	0
Entner-Doudoroff_Pathway	0	0	0	0	0	0	0	0	0	94881	0	0	0	0	0	0	104514	0	0	0	0	0	102200	0	0	0	0	0	0	0
Erythromycin_resistance	14371	14114	12862	13521	12013	14514	0	5713	12193	5804	292	218	240	9580	275	6456	5454	6937	14178	14727	4652	5759	6025	10644	4171	6109	0	57	12070	0
ESAT-6_proteins_secretion_system_in_Firmicutes	0	3628	0	0	20	16	5272	0	0	133	10137	10624	9947	0	4977	0	123	78	56	248	0	1254	17	6286	0	27	0	3365	0	0
Ethanolamine_utilization	66624	55477	46367	54051	54162	61368	30064	0	48356	0	15713	29811	97307	35737	10083	0	19417	0	65574	58196	0	0	0	38191	14123	0	37419	23009	54629	27863
Ethylmalonyl-CoA_pathway_of_C2_assimilation	0	67	2	40	52	69	25	0	27	4	0	0	0	44	0	0	0	0	33	0	0	0	0	0	0	0	0	0	41	0
eukaryotic_rRNA_modification_and_related_functions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496	0	0	0	0	0	0	0	3	57	1939	0	0	0	0	0
Exopolysaccharide_Biosynthesis	8603	10056	8810	6534	9347	9496	2540	10384	3490	10170	2312	3625	8270	4635	1843	11172	9715	23039	13543	3890	20333	11963	14114	8203	26233	10576	6548	4538	7833	7293
Experimental_-_Histidine_Degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46146	0	0	0	0	44536	0	0	42644	0	0	0	0	0
Experimental-Ubiquinone_BiosynthesisVDC	27148	21017	19876	13805	12398	24739	19111	4706	31911	8587	6292	6647	25762	8348	5258	754	8788	5592	12623	13864	8922	5108	8761	31893	7783	8362	6696	3777	26284	6610
Experimental-yggC	8305	9026	8288	8477	9635	9888	4787	0	7664	0	0	8789	10647	4702	7179	0	900	0	10608	8332	0	0	0	0	15	0	4379	5177	6606	4216
Extracellular_Polysaccharide_Biosynthesis_of_Streptococci	5726	6838	5756	3888	5546	5383	2807	268	2868	58	0	0	3855	5010	0	100	76	231	8942	3172	22	138	111	4656	19	162	3252	2306	5312	4104
F_plasmid_replication	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	695	0	0	0	0	22	0	0	55	0	0	0	0	0
F0F1-type_ATP_synthase	71448	68024	67803	69451	68046	74024	56522	33586	70692	33336	55773	87986	137008	46904	60363	30743	40551	39330	72263	80420	28555	27086	24450	55253	27563	26212	38853	43413	60536	38521
Fap_amyloid_fiber_secretion_system	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3281	0	0	3278
Fatty_Acid_Biosynthesis_FASII	127719	131451	126035	117528	133954	151142	69271	101691	133594	96366	58503	95988	116695	55125	64133	113340	104030	121404	144844	127834	91413	80532	96934	73161	100047	93278	65883	56152	124099	65727
Fatty_acid_degradation_regulons	50831	43477	44576	0	46352	55110	0	0	11658	44545	0	0	0	7261	0	0	0	60627	52234	0	46184	0	0	0	50174	0	9519	0	0	9222
Fatty_acid_metabolism_cluster	36873	32536	29954	38	33807	41538	33	0	48	0	0	23	31	49	0	0	0	0	38077	7	0	0	0	61	0	0	3453	8	32292	3332
Fermentations:_Lactate	75217	63488	60523	65659	62138	73154	0	35450	63227	0	14289	18194	94828	43855	9097	28793	34316	0	70066	63040	21188	25801	27360	49075	20784	29532	41992	18148	63007	29830
Fermentations:_Mixed_acid	167422	150931	143578	144881	151105	174639	99329	65235	146834	59531	60988	112922	216223	99331	71779	0	65156	0	163606	147210	0	54327	0	114306	0	0	82605	71919	140923	69651
Ferrous_iron_transporter_EfeUOB,_low-pH-induced	11148	8775	7735	8380	3960	9408	15301	0	8996	0	0	0	8761	8087	0	0	537	0	8929	7502	0	0	0	3266	0	0	4020	2859	10418	4165
Flagellar_motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9746	0	9749	0	0	0	0	0
Flagellum	23631	22844	24987	22388	21558	24179	23999	0	21519	17581	23948	35171	43134	14105	23202	0	20398	0	22828	24435	0	18675	0	19417	15827	0	17129	20474	19976	16777
Flagellum_in_Campylobacter	30278	27774	27877	27421	28641	30841	904	15743	25529	13822	0	0	0	276	0	0	14375	19309	37662	30756	11438	14118	0	0	13216	0	20919	0	24276	20641
Flavocytochrome_C	56	15	2802	85	26	35	126	0	66	0	175	193	120	54	56	0	0	0	46	97	0	0	0	16	0	0	181	144	39	218
Flavodoxin	17939	15400	13732	14653	16940	17238	0	3875	4664	3581	3442	4833	6597	2982	3799	8700	9642	4101	19890	14930	8790	2899	7928	2936	8138	7252	2826	3907	14396	2865
Flavohaemoglobin	17752	18052	16932	13772	17245	20456	18976	0	19579	1196	18974	25575	37702	10135	20206	0	446	0	17476	14170	0	0	0	16210	0	0	13339	16387	16173	13027
Folate_Biosynthesis	86666	94157	69794	50239	91217	92467	0	32070	59006	36871	0	33115	46827	18534	22837	22185	34322	41089	87283	34085	33538	33527	34372	60793	33293	33188	41991	19322	73369	45936
Formate_dehydrogenase	16057	27321	27054	16147	22339	21591	8047	0	15282	177	12798	17801	29712	9252	23743	0	1964	0	22963	18393	0	42	0	21030	131	0	8462	10862	12755	8577
Formate_hydrogenase	35252	59523	76482	43773	56942	52225	22042	0	34626	0	21017	36392	48217	18082	38408	0	4381	0	47600	45395	0	62	0	37847	55	0	0	25321	28936	0
Fratricide_in_Streptococcus	1216	3789	2201	736	2708	2716	475	0	1885	0	441	1348	910	990	373	0	0	0	751	321	0	0	0	1602	0	0	1529	530	1661	1551
Fructooligosaccharides(FOS)_and_Raffinose_Utilization	46674	39609	37643	28836	44435	45769	10701	32924	23034	31565	6301	14734	21899	25616	7308	31192	35490	48962	46418	32598	32783	25631	38918	46780	71891	38383	36640	15373	37170	36237
Fructose_and_Mannose_Inducible_PTS	24070	25189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28643	0	0	0	0	0	0	0	0	13352	21259	0
Fructose_utilization	0	0	0	0	0	0	0	7616	0	9512	0	0	0	0	0	8538	9057	8722	0	0	6292	8007	7956	0	7351	6960	0	0	0	0
Fructoselysine_(Amadori_product)_utilization_pathway	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	18	0	0	0	0
G3E_family_of_P-loop_GTPases_(metallocenter_biosynthesis)	36039	39612	40511	33354	32282	40461	22652	36911	52073	39175	0	0	0	0	0	50396	36261	44616	0	33962	33359	38137	37895	26048	33988	33649	0	0	30453	0
GABA_and_putrescine_metabolism_from_cluters	12476	9430	9835	8015	7411	11144	12860	0	14447	0	1572	1184	23587	7600	2454	5	1044	0	1151	8672	0	33	0	8655	12	0	0	5686	12523	0
Galactose-inducible_PTS	25374	26307	24050	22978	26725	27125	3582	0	20664	0	2941	28416	34624	16997	20552	0	266	0	27552	24649	0	0	0	22848	0	0	14915	14414	21554	14769
Galactosylceramide_and_Sulfatide_metabolism	46040	9723	7505	4975	41860	6041	1893	252433	7099	259876	2563	3147	3563	2514	1790	281203	264106	272317	6842	6638	284392	222355	256569	37450	237184	228177	34340	4825	35644	37233
General_Secretion_Pathway	7920	5546	2243	2973	3020	3178	0	0	2120	0	0	0	0	2224	0	0	190	1304	8146	3387	0	0	0	0	0	0	1722	2365	6240	1776
Gentisare_degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2822	0	0	0	0	0	0	0	0	0	0	0	0	0
Glutamate_and_Aspartate_uptake_in_Bacteria	7849	8225	8724	6228	7979	9180	6460	10379	7446	8851	0	0	0	0	0	9275	12110	12399	0	7376	6959	9176	8390	8476	9276	8727	0	0	6756	0
Glutamate_dehydrogenases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25507	0	0	0	22014	0	0	0	23273	0	0	0	0	0
Glutamate_transporter_involved_in_acid_tolerance_in_Streptococcus	1738	2197	2856	2574	1230	1135	2114	294	315	251	2858	3672	3767	2381	1095	132	413	302	5299	211	0	360	0	4326	0	0	2726	1805	1352	2676
Glutamate-mediated_methylamine_utilization_pathway	25110	31910	30696	32089	26275	32321	19768	0	34158	0	22861	42565	42348	17838	36896	0	29961	0	33227	35430	22569	0	0	25132	0	0	18463	18638	22212	18220
Glutamine_synthetases	0	27067	25589	27379	20528	25784	0	40454	0	0	0	0	0	0	0	0	39331	47014	24605	28328	0	0	0	0	31984	0	0	0	20644	0
Glutamine,_Glutamate,_Aspartate_and_Asparagine_Biosynthesis	151311	149017	143898	143473	130847	153063	111503	0	152855	0	65280	173463	193008	92068	112116	0	0	0	158895	142651	0	171394	0	112567	0	0	94390	92235	127208	92392
Glutaredoxin_3_and_Glutathione_synthetase_cluster	2246	1493	1570	1303	1015	1836	3111	0	2655	0	0	0	6064	1373	0	0	78	0	532	1343	0	0	0	2521	0	0	0	1214	2354	0
Glutaredoxin_3_containing_cluster	19030	18628	17339	17317	16228	19100	1933	6734	17147	6522	0	2225	5202	1653	2796	7715	7495	8565	19944	17683	0	6696	0	2800	5502	0	1069	1748	16019	1092
Glutaredoxin_3_containing_cluster_2	0	0	0	0	0	0	0	0	0	2752	0	0	0	0	0	0	2864	0	0	0	0	0	0	0	2826	0	0	0	0	0
Glutaredoxins	6410	7523	7092	5405	6544	7307	1695	0	2354	0	0	2397	4136	1671	3202	2	533	0	6496	5876	0	0	0	2542	21	0	860	1430	5526	818
Glutathione-dependent_pathway_of_formaldehyde_detoxification	6735	4252	4388	3519	4114	5038	4776	0	6596	0	1571	2849	10574	3264	4331	0	508	0	1581	4848	17	0	0	6680	0	0	1604	2673	6561	1648
Glutathione-regulated_potassium-efflux_system_and_associated_functions	0	12872	14119	9310	14180	16076	0	2	9584	3095	0	0	0	0	0	0	4064	7	646	8732	0	3868	0	0	35	0	0	0	419	0
Glutathione:_Biosynthesis_and_gamma-glutamyl_cycle	16738	17167	17926	13355	16865	18685	10129	0	14073	0	10467	11089	29063	10564	13639	0	0	0	17922	17194	0	0	0	16728	0	0	6560	8873	14588	6525
Glutathione:_Non-redox_reactions	12928	6388	6133	5376	6351	6555	3649	3864	4991	4026	435	277	8266	4208	4789	5662	4636	4628	7226	6248	4169	4415	4463	4700	4320	4367	6168	3228	10570	6134
Glutathione:_Redox_cycle	13448	16803	15680	13855	16542	17279	3104	25	6911	257	4029	6442	9443	5302	9221	2	535	130	18864	13820	0	0	0	5383	21	0	3959	3524	11077	3782
Glutathionylspermidine_and_Trypanothione	9365	14644	13023	9315	15618	15150	3232	70	7732	136	4264	8664	13700	5395	10381	0	1023	0	13811	10413	0	29	0	9734	64	0	4949	5782	7693	4963
Glycerate_metabolism	24482	33685	32538	23517	25882	33329	23262	13265	23728	14534	0	37692	42039	14989	22302	13055	16601	15057	27200	25229	12288	11326	14220	23079	12220	10458	18808	19437	24897	18503
Glycerol_and_Glycerol-3-phosphate_Uptake_and_Utilization	67531	77766	72553	58312	82581	90635	23900	6747	48631	6797	33397	54011	60263	21703	44126	7715	7960	8565	79279	66076	5363	6696	16340	48929	17259	0	27912	26304	61099	27973
Glycerol_fermenation_to_1,3-propanediol	2204	1594	523	936	9425	10516	690	3	1694	25	1600	2052	2618	1188	676	0	283	8	2303	861	4	2	21	7522	1056	0	5118	1590	6709	5037
Glycerolipid_and_Glycerophospholipid_Metabolism_in_Bacteria	153717	173423	164968	138636	179387	188601	0	0	125419	0	0	0	0	0	0	0	0	0	165374	141671	36420	0	0	92390	0	0	52081	0	131850	50146
Glycine_and_Serine_Utilization	107592	108858	96246	84512	97470	123425	70182	79760	107786	73900	55176	80747	132269	57369	53252	104774	79964	101570	115493	88899	72336	76261	79292	81117	71019	83160	47849	65083	102423	47133
Glycine_Biosynthesis	32220	28510	25806	22478	23505	29066	27167	32550	29253	29766	26509	39400	51077	14297	26089	41417	32083	40815	31870	28827	25889	30719	28593	19976	26426	31080	22133	23564	26993	21613
Glycine_cleavage_system	55400	46570	39108	36308	38308	54628	42460	38751	50575	36472	25192	41262	88096	26403	31995	37747	38417	48592	42965	37858	36776	26076	37235	46136	38658	37397	22147	34316	48492	21826
Glycine_reductase,_sarcosine_reductase_and_betaine_reductase	36826	32480	30255	33279	36711	37247	266	0	26553	0	1687	3066	35055	12834	1624	20075	0	21999	37238	2870	0	0	19180	14639	0	0	1163	1432	29768	1225
Glycogen_metabolism	138171	132669	105725	122162	136560	151873	76229	71208	87880	0	101853	144425	171862	74797	81551	0	72260	0	153075	127994	53727	0	0	100601	0	0	67227	79653	112387	66577
Glycogen_metabolism_cluster	112621	107586	82446	101330	110043	126606	64628	60550	73197	51696	85531	125060	145152	57524	67300	60678	61868	71386	126645	105258	45072	58054	48704	77637	43597	54107	52622	67100	93051	51948
Glycolate,_glyoxylate_interconversions	0	0	0	0	0	0	0	2723	0	0	0	0	0	0	0	0	0	2557	0	0	0	0	0	0	7507	0	0	0	0	0
Glycolysis_and_Gluconeogenesis	252148	0	0	0	218487	0	213039	0	0	0	181344	287894	397657	0	205268	0	0	0	0	0	0	0	0	171346	0	0	150244	177611	215854	148006
Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes	187625	170888	151131	168586	167694	198764	163270	0	187060	0	127698	211433	307279	102229	160319	0	0	0	194176	185822	0	0	0	129206	0	0	115063	128569	160585	113658
Glyoxylate_bypass	22975	18403	20255	17043	14352	20405	45214	35889	23455	30606	40734	46279	90560	13803	50325	40370	35334	42164	15471	13811	29997	32600	34377	34643	31594	32896	21665	23936	21085	21055
Gram_Positive_Competence	9826	12231	11022	7246	12006	11931	3560	141	6130	0	5128	8275	9506	6753	3345	0	164	0	10199	6362	51	0	46	14494	0	0	12355	5140	7404	12604
Gram-Positive_Extracellular_Nucleases	2954	2635	2600	2057	1913	1893	904	0	986	0	1796	1373	1316	2226	901	0	0	24	3270	1378	0	0	0	1773	0	0	1160	662	2185	1177
GroEL_GroES	27677	27921	23789	26483	23804	30206	37368	16499	26963	15177	35063	49300	56480	17213	29481	17231	15321	0	28134	27806	11804	14733	14759	27885	11774	0	22251	26103	24024	22353
H2:CoM-S-S-HTP_oxidoreductase	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	2	6	0	0	0	0
Heat_shock_dnaK_gene_cluster_extended	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99144	0	0	0	84633	0	0	0	0	0	0	0	0
Heme_and_Siroheme_Biosynthesis	112158	109188	102777	99431	102814	117009	84964	0	110196	19425	41381	86720	151788	65238	57693	0	17615	0	109935	104226	0	0	0	68559	0	0	58239	60665	98617	47252
Heme_biosynthesis_orphans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018	0	0	0	0	0
Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives	37810	41672	40597	0	36874	0	15442	0	0	0	0	0	36865	17646	0	0	34232	35655	0	29675	0	33068	0	30078	0	0	0	0	31120	0
Heme,_hemin_uptake_and_utilization_systems_in_GramPositives	14658	12433	10944	11224	14175	14202	9965	3346	9548	2851	4805	10682	16969	9076	4921	2403	3935	3060	15048	12076	2184	2414	3558	12278	3350	3336	11837	8103	11272	11373
Hemin_transport_system	13726	17097	16199	8592	11961	12071	6494	18128	9067	22507	0	11680	17062	6498	0	22174	20644	20704	10741	13198	22451	20172	19634	15318	15546	15881	5688	8527	10019	5815
Hexose_Phosphate_Uptake_System	2297	1602	3900	1250	1628	1959	2755	3298	2594	3454	0	0	5089	1291	0	4472	4197	5081	723	1357	4040	3685	4239	2256	2789	2331	0	0	2166	0
High_affinity_phosphate_transporter_and_control_of_PHO_regulon	18964	21584	17531	15707	16690	19827	0	0	15124	0	0	0	5405	11823	0	36350	35298	42061	19193	18675	37429	23679	30911	16143	42446	30925	0	0	20740	0
Histidine_Biosynthesis	26366	23182	26087	18617	14209	21852	15649	51123	22500	50482	0	5926	26674	7592	17236	61278	53790	60891	13928	14235	44204	47440	54825	16188	47730	53431	5358	0	27604	5336
Histidine_Degradation	0	0	0	0	0	0	0	0	0	27183	0	0	0	0	6414	0	26699	0	31863	0	0	0	0	0	0	0	0	0	0	0
HMG_CoA_Synthesis	1240	0	0	0	900	0	6204	0	0	0	5520	7120	8522	0	4579	0	0	0	0	0	0	0	0	2056	0	0	4654	3410	1110	4647
Homogentisate_pathway_of_aromatic_compound_degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0
Housecleaning_nucleoside_triphosphate_pyrophosphatases	0	0	0	0	0	0	0	0	0	5580	0	0	0	0	0	0	0	4138	0	0	0	0	5996	0	0	0	0	0	0	0
HPr_catabolite_repression_system	12661	10017	8502	0	10980	10904	0	0	0	0	0	0	0	0	0	0	0	0	12190	0	0	0	0	5936	961	0	0	0	10170	0
HPr_kinase_and_hprK_operon_in_Gram-positive_organisms	21945	19132	17063	18041	18319	20849	0	0	16971	0	0	0	0	13644	0	0	0	0	21461	18045	0	0	0	13281	0	0	0	0	18625	0
HtrA_and_Sec_secretion	0	0	0	0	0	0	0	74010	0	61461	0	0	0	0	0	81828	65489	84900	0	0	55885	67673	67010	0	56556	65616	0	0	0	0
Hydantoin_metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0
Hydrogenases	16784	20898	23154	20851	23221	23113	8156	13961	23719	21740	5425	20694	16891	10184	18174	27286	24612	17623	23938	21857	15814	11374	18173	12296	22656	19581	13680	11870	14130	13214
Hydroxyaromatic_decarboxylase_family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	0	0	0	0	89	0	0	0	0	0	0	0	0
Hyperosmotic_potassium_uptake	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10370	0	0	0	0	0	0	0	0	0	0	0	0	0
Hypothetical_Coupled_to_RecF	14604	14693	12382	0	13486	14944	0	0	0	0	0	0	0	0	0	8546	6601	0	16663	0	5995	0	0	10052	0	0	0	0	11656	0
Hypothetical_Related_to_Dihydroorotate_dehydrogenase	6248	6968	7377	5617	5778	7481	0	0	5685	0	0	0	0	3684	0	0	0	0	5532	6234	0	0	0	8497	0	0	0	0	5526	0
Indole-pyruvate_oxidoreductase_complex	0	0	0	0	0	0	0	12705	0	10533	0	0	0	0	0	0	11978	0	0	0	10403	0	0	0	0	0	0	0	0	0
Inner_membrane_protein_YhjD_and_conserved_cluster_involved_in_LPS_biosynthesis	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1236	0	0	0	0	92	0	0	83	0	0	0	0	0
Inorganic_Sulfur_Assimilation	0	0	0	0	0	0	0	22707	0	33653	0	0	0	0	0	23045	36701	43427	0	0	31331	0	21028	0	27950	0	0	0	0	0
Inositol_catabolism	24036	20912	9101	32441	46028	44659	0	0	19124	0	0	10647	30292	15957	543	0	0	0	33268	11391	0	1105	0	22416	1485	0	113	7387	20022	105
Integrons	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	9	0	0	0	0	0	0	0	0	2	0
Iojap	155823	181729	166648	127505	176257	195764	0	0	118596	0	0	134238	171387	79897	0	0	0	0	182405	141320	0	0	0	0	0	0	90487	82100	129373	85999
Iron_acquisition_in_Streptococcus	30569	37268	31508	28628	36411	34853	1876	0	21711	0	0	28796	34728	17127	15594	0	0	0	35740	27743	0	0	0	24605	1052	0	17224	18944	23593	17073
Iron_acquisition_in_Vibrio	50792	40395	39034	41952	42364	51355	7621	369864	28077	397093	9184	31239	43376	21019	22168	409009	370851	397446	43020	32526	431597	338452	471576	28333	446501	363428	20451	22609	43065	20201
Iron_Scavenging_cluster_in_Thermus	0	0	0	0	0	0	0	2478	0	1733	0	0	0	0	0	3733	2071	3039	0	0	2951	2379	2739	0	4240	3078	0	0	0	0
Iron_siderophore_sensor_&_receptor_system	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3985	0	0	0	0	0
Iron-sulfur_cluster_assembly	103621	112874	106957	86986	109283	124285	55762	0	98800	46537	0	80729	128592	43735	67403	65803	48965	0	118702	89365	48073	48937	0	84371	0	0	51580	39631	102107	50833
Isobutyryl-CoA_to_Propionyl-CoA_Module	12643	8448	6390	0	10222	11335	0	0	10372	0	0	0	0	0	0	0	0	0	12267	9991	0	0	0	0	0	0	5274	7120	10548	5136
Isoleucine_degradation	32433	23202	20835	22491	30172	33559	19630	0	25145	0	0	30822	38284	15516	14586	0	20964	0	34863	24705	0	0	0	12238	0	0	23064	18838	27353	22306
Isoprenoid_Biosynthesis	133194	124458	112281	87660	122763	133313	35687	67386	75572	60728	26849	77150	115163	57409	62209	68014	65475	89553	137918	87214	62158	60908	68477	94700	70066	60899	62163	54436	114435	56566
KDO2-Lipid_A_biosynthesis	121820	122307	119782	101266	119446	134469	44332	44132	113515	47027	47370	63822	94931	48006	68183	57637	46027	51999	117034	111105	45697	43578	49550	81102	49718	41406	55107	42722	103398	53275
Ketoisovalerate_oxidoreductase	0	0	0	0	0	0	0	1087	0	1007	0	0	0	0	1909	1304	1027	1260	0	0	1049	1123	1201	2864	0	957	0	0	0	0
KH_domain_RNA_binding_protein_YlqC	7529	6872	6211	6243	7821	7774	0	6770	6570	6347	0	0	10533	4318	5895	7766	6241	8004	7452	7059	5740	6604	6762	6216	5768	6593	4360	4882	5923	4386
L-2-amino-thiazoline-4-carboxylic_acid-Lcysteine_conversion	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
