	mgm4472160.3::Tongue dorsum	mgm4472167.3::Tongue dorsum	mgm4472253.3::Tongue dorsum	mgm4472255.3::Tongue dorsum	mgm4472304.3::Tongue dorsum	mgm4472305.3::Tongue dorsum	mgm4472312.3::Supragingival plaque	mgm4472337.3::Stool	mgm4472353.3::Tongue dorsum	mgm4472361.3::Stool	mgm4472397.3::Supragingival plaque	mgm4472419.3::Supragingival plaque	mgm4472428.3::Supragingival plaque	mgm4472444.3::Supragingival plaque	mgm4472462.3::Supragingival plaque	mgm4472464.3::Stool	mgm4472467.3::Stool	mgm4472473.3::Stool	mgm4472484.3::Tongue dorsum	mgm4472495.3::Tongue dorsum	mgm4472580.3::Stool	mgm4472586.3::Stool	mgm4472682.3::Stool	mgm4472751.3::Supragingival plaque	mgm4472934.3::Stool	mgm4473326.3::Stool	mgm4473472.3::Supragingival plaque	mgm4473666.3::Supragingival plaque	mgm4478487.3::Tongue dorsum	mgm4478571.3::Supragingival plaque	Stool::group_mean	Supragingival plaque::group_mean	Tongue dorsum::group_mean	Stool::group_sd	Supragingival plaque::group_sd	Tongue dorsum::group_sd	Kruskal-Wallis::stat	Kruskal-Wallis::p	Kruskal-Wallis::fdr
Terminal_cytochrome_C_oxidases	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.0681727508208824	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0.392179482426035	0.0447954884879519	0.105667044340492	0.0475053126303122	0.07436807385584	0.0167574043814897	0.00359843024161575	0.111804744183387	17.1676902536716	0.000187104153263541	0.0666090785618205
YgjD_and_YeaZ	0.466791552960025	0.459876536651811	0.450379273064288	0.453757742961011	0.441329633496827	0.46655320289595	0.045854208389371	0.108304167685077	0.464527988516208	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.435580749435467	0.449688577841791	0.114321609561524	0.0681727508208824	0.104667314382405	0.460236964653743	0.465231363154923	0.108735812617283	0.100217779351	0.128725954950927	0.437923713341321	0.0959348869876653	0.12477114553049	0.439989352120487	0.047229037265835	0.421522458206309	0.438139375938382	0.105667044340492	0.24476799081895	0.455020671656109	0.0167574043814897	0.206120976536186	0.0143360530586701	17.1251612903226	0.000191125429755319	0.0666090785618205
YidC_containing_cluster_in_LSU_rRNA_proximity	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.353942691849315	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.0681727508208824	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.105667044340492	0.0475053126303122	0.0672085051577334	0.0167574043814897	0.00359843024161575	0.101651281098333	17.1676902536716	0.000187104153263541	0.0666090785618205
Fermentations:_Lactate	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.586799044068207	0.102819021517671	0.449485518063401	0.468196603842365	0.630131251673849	0.545746121525311	0.408793212923032	0.114321609561524	0.0681727508208824	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.55648892352472	0.0959348869876653	0.12477114553049	0.538513628012278	0.462637646829402	0	0.503889181245246	0.105667044340492	0.460973629602898	0.088889482961646	0.0167574043814897	0.159168635436681	0.17539887267957	16.9316129032258	0.000210545989427777	0.0680063545851719
Cluster_with_phosphopentomutase_paralog	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.372153889589497	0.0531914972926766	0.372556289257932	0.0483411337244649	0.0423540706153011	0.114321609561524	0.310867670729191	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.354157093934681	0.0959348869876653	0.12477114553049	0.045854208389371	0.360613274389523	0	0.0447954884879519	0.129936536331323	0.173987115407077	0.0351501256132365	0.0644107375652473	0.164392026134773	0.0135349413875315	16.8914997774811	0.000214811450560515	0.0691692870804859
General_Secretion_Pathway	0.400471725391141	0.377723550076105	0.336800007318743	0.346094583129566	0.345687094791507	0.350349802051185	0.045854208389371	0.108304167685077	0.33891571311511	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.340411625348197	0.0423540706153011	0.114321609561524	0.265282293579244	0.349010405710092	0.397984040288828	0.357254552333749	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.329126129119137	0.342468756142246	0.362610014069106	0.329890190032445	0.149812307749097	0.163072995907752	0.361389108256504	0.085845759881036	0.148472161328972	0.0232476009445647	16.8877419354839	0.00021521544372248	0.0691692870804859
Hypothetical_Related_to_Dihydroorotate_dehydrogenase	0.386712357980596	0.390167877336649	0.393985147615062	0.375859386368233	0.376015486816693	0.393279483391105	0.045854208389371	0.108304167685077	0.385371567707902	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.362664123932188	0.0423540706153011	0.114321609561524	0.0681727508208824	0.104667314382405	0.376447560245603	0.388058742406667	0.108735812617283	0.100217779351	0.128725954950927	0.407803529432934	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0.3569671138267	0.0447954884879519	0.105667044340492	0.11498295603698	0.382286472369521	0.0167574043814897	0.142876548649012	0.0112449629327516	16.8837561192701	0.000215644775992778	0.0691692870804859
COG1565	0.487090366838661	0.500441288178888	0.494331485789579	0.46409001542645	0.494179705849164	0.503410647516136	0.424329939779843	0.108304167685077	0.483076747940839	0.102819021517671	0.0539919735537788	0.0531914972926766	0.487184276508904	0.449052164354211	0.0423540706153011	0.114321609561524	0.0681727508208824	0.104667314382405	0.503223247648684	0.480089654592227	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0.438354720767149	0.440842101083972	0.105667044340492	0.209137935441788	0.484828788054778	0.0167574043814897	0.208198841373647	0.0203462039109461	16.8490322580645	0.000219421476162379	0.0699954508957989
Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes	0.71195947561799	0.693611882664818	0.679037289402211	0.685612769749335	0.68170032952965	0.711086004322089	0.045854208389371	0.108304167685077	0.720788544366027	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.642215094969831	0.690917365252485	0.114321609561524	0.0681727508208824	0.104667314382405	0.707357003566644	0.714152149606887	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.653545140196199	0.047229037265835	0.632890194873418	0.65063168066847	0.105667044340492	0.293101750617302	0.693819564369907	0.0167574043814897	0.315455158758887	0.0260264025694733	16.8490322580645	0.000219421476162379	0.0699954508957989
Glutathione:_Non-redox_reactions	0.432965555227709	0.385308697264497	0.383591025574285	0.373610147868345	0.38098919659823	0.385805099450247	0.360965357979536	0.408969416299422	0.378368303421127	0.405985759231283	0.284822723438974	0.271071708003682	0.405229824788192	0.369091099947879	0.372389298596994	0.442572800024014	0.386020620165313	0.416879539929016	0.390987868409129	0.388184487000675	0.41434367154594	0.409252250919169	0.444572266749968	0.374109940748056	0.403802628762756	0.437275469437744	0.387785348640232	0.355994756888087	0.389875867763596	0.386853343737922	0.416967442306462	0.356831340276955	0.388968624857784	0.0188917284068663	0.0440334870521709	0.0163485902577964	16.7948387096774	0.000225448376373217	0.0714671353103098
Disulphide_related_cluster	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.313407357654482	0.329191726909748	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.0681727508208824	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.318179756357487	0.335704742318565	0	0.316449712348433	0.105667044340492	0.184292421690222	0.0351501256132365	0.0167574043814897	0.145918790429267	0.0135349413875315	16.7716129032258	0.00022808174749794	0.0720738322093492
tRNA_aminoacylation,_Cys	0.484804117261235	0.471433587599577	0.464655800257565	0.466026325589789	0.0308999006337351	0.0364983693356204	0.045854208389371	0.50825622367354	0.0494054705841127	0.48396685089977	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.524411718235978	0.448660808015734	0.520921287248814	0.48458383804315	0.0453098845977158	0.478499428513471	0.484851210122226	0.530286879590543	0.047350085573984	0.467702658173471	0.526319943314864	0.045854208389371	0.047229037265835	0.433618772106696	0.0447954884879519	0.497387700778841	0.0475053126303122	0.29672360660092	0.0284238634047837	0.00359843024161575	0.220994916469632	16.7366266132621	0.000232106716619243	0.0731136157350616
Thioredoxin-disulfide_reductase	0.561900118015975	0.549884974607589	0.542481256019011	0.538960990448707	0.530461534607296	0.550396816624829	0.405088110540449	0.108304167685077	0.528755280123011	0.102819021517671	0.3915668366745	0.442296719431736	0.549585713637796	0.495701936236841	0.403792795281773	0.114321609561524	0.0681727508208824	0.581357873678348	0.558781117408021	0.487081411124338	0.108735812617283	0.100217779351	0.128725954950927	0.510285059155444	0.0959348869876653	0.12477114553049	0.416962398186775	0.3998191674918	0.497244868621156	0.414543416426512	0.153336100270087	0.442964215306363	0.534594836759993	0.151321832212893	0.0554155755534634	0.0249422325693061	16.7251612903226	0.000233441127057695	0.0733005138961161
L-Cystine_Uptake_and_Metabolism	0.447712925260743	0.454090343358809	0.448783237047063	0.431262315028665	0.448603381607172	0.454372631350497	0.407785898473095	0.108304167685077	0.429515499403126	0.102819021517671	0.0539919735537788	0.455080972068068	0.469397354645643	0.415503793935213	0.447185056838897	0.114321609561524	0.0681727508208824	0.104667314382405	0.456883073506369	0.443334070002247	0.108735812617283	0.100217779351	0.128725954950927	0.452865574198223	0.0959348869876653	0.12477114553049	0.408995668622687	0.410981103281814	0.400092793501977	0.407451204093194	0.105667044340492	0.392923859971061	0.441465027006667	0.0167574043814897	0.121403805814043	0.0172217921589236	16.7096774193548	0.000235255427238079	0.0736349487255189
Sortase	0.351313003949707	0.354556105508422	0.328693811384955	0.329721312275231	0.347831600660009	0.346757089264975	0.329685223048064	0.108304167685077	0.33891571311511	0.102819021517671	0.32555321959733	0.370295135753539	0.364181281219369	0.340965566669745	0.197411260630528	0.114321609561524	0.0681727508208824	0.104667314382405	0.353598536631362	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.361956813442348	0.0959348869876653	0.12477114553049	0.355388770849011	0.332904867794495	0.322992909151983	0.354745018111433	0.105667044340492	0.333308715711586	0.311968996653947	0.0167574043814897	0.0502096207512923	0.0943636979741071	16.7096774193548	0.000235255427238079	0.0736349487255189
DNA_repair,_bacterial_DinG_and_relatives	0.471044540417155	0.468809426121395	0.454116256717103	0.44320593486319	0.441095620663323	0.463225057888765	0.381845946102663	0.108304167685077	0.0494054705841127	0.102819021517671	0.351945854389539	0.338210205093461	0.508590402671997	0.347672647716223	0.428723686775001	0.114321609561524	0.0681727508208824	0.104667314382405	0.456233484530502	0.455098469029246	0.108735812617283	0.100217779351	0.128725954950927	0.457296076224043	0.0959348869876653	0.12477114553049	0.397555619708556	0.429224767648791	0.418339061635901	0.396818198208366	0.105667044340492	0.403788340453864	0.412057332245069	0.0167574043814897	0.0535633974192162	0.128348805378424	16.5135483870968	0.000259494722293352	0.0807028586332324
Methionine_Salvage	0.406586804492372	0.395016649485558	0.392152295206333	0.290838353703802	0.386734844283388	0.397236684682141	0.045854208389371	0.108304167685077	0.383896612195937	0.380856998235121	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.293886888149268	0.0423540706153011	0.114321609561524	0.367849294088472	0.104667314382405	0.401550018396938	0.0453098845977158	0.386319133749936	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0.370083681555716	0.0447954884879519	0.191196828452262	0.0720598880727925	0.34694058285999	0.12960844587982	0.0780245322592914	0.111074769508799	16.4707610146863	0.000265106080754903	0.0821828850340201
Pyrimidine_utilization	0.437296154551352	0.433949030309249	0.439500128816201	0.436164388320986	0.442764125791935	0.452521235486217	0.384561677367321	0.108304167685077	0.0494054705841127	0.102819021517671	0.404333366161456	0.440783638390444	0.443766734133097	0.406415152629309	0.431096647077254	0.114321609561524	0.0681727508208824	0.104667314382405	0.461977060488856	0.454490341257038	0.108735812617283	0.100217779351	0.128725954950927	0.407527558534777	0.0959348869876653	0.12477114553049	0.412210965384919	0.399835309396832	0.394242283898246	0.41112946041746	0.105667044340492	0.414166050949287	0.400231021950419	0.0167574043814897	0.0187587061804234	0.124614253041991	16.4232258064516	0.000271482492985931	0.0838880903326525
tRNA_aminoacylation,_Pro	0.515781544012433	0.508133367479013	0.498727613316295	0.498740022047446	0.496350788250293	0.516167636131707	0.503322718573179	0.108304167685077	0.517309462764561	0.102819021517671	0.51697683765176	0.553066332483721	0.564602548746976	0.476829645552435	0.494012204946077	0.114321609561524	0.0681727508208824	0.104667314382405	0.514867948079519	0.515107765296034	0.108735812617283	0.100217779351	0.128725954950927	0.489617562348111	0.0959348869876653	0.12477114553049	0.476207330838405	0.047229037265835	0.459707828069545	0.475270249154956	0.105667044340492	0.459713446756146	0.504089397544685	0.0167574043814897	0.148293412270289	0.0176328918167219	16.4232258064516	0.000271482492985931	0.0838880903326525
Tolerance_to_colicin_E2	0.388245662376268	0.350293158559215	0.313061457118241	0.355372472012199	0.366281704241505	0.368381985878822	0.328742285673798	0.108304167685077	0.308902201454032	0.102819021517671	0.341823640281269	0.347986928434013	0.380380618645722	0.291571149466907	0.310878054154864	0.114321609561524	0.362209678011417	0.104667314382405	0.376868499691973	0.372757875511717	0.108735812617283	0.100217779351	0.128725954950927	0.330882061454492	0.0959348869876653	0.12477114553049	0.326206670096899	0.348873384726946	0.353297217228295	0.328265042894849	0.135070737059546	0.333560983582976	0.355346223407227	0.0804776192515363	0.0237886949836619	0.0260619862576105	16.338064516129	0.000283292037416731	0.0869706554869364
Peptidyl-prolyl_cis-trans_isomerase	0.414986246771019	0.414574326423911	0.409326034206264	0.391968758739691	0.410913832268243	0.421225408521062	0.045854208389371	0.108304167685077	0.411164834454731	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.394659074776622	0.114321609561524	0.0681727508208824	0.104667314382405	0.402930451689066	0.394097118731817	0.108735812617283	0.100217779351	0.128725954950927	0.41115822515135	0.0959348869876653	0.12477114553049	0.366954697023117	0.047229037265835	0.379846531941795	0.366948409994044	0.105667044340492	0.183441968018165	0.40510335437476	0.0167574043814897	0.173891135752385	0.0127884893281013	16.1058064516129	0.000318176841054873	0.0973621133627912
CTP_synthase_(EC_6.3.4.2)_cluster	0.512945571691786	0.513254117203087	0.515970730034486	0.49535558022148	0.48903597988146	0.515566199678783	0.487181693733993	0.108304167685077	0.526134399393563	0.102819021517671	0.488057071437541	0.53457332199179	0.598393884910737	0.478857851496797	0.479325140027262	0.114321609561524	0.512520801211665	0.104667314382405	0.505152606926709	0.518685717493302	0.108735812617283	0.100217779351	0.128725954950927	0.516656659278634	0.0959348869876653	0.12477114553049	0.465325771546755	0.472073299209257	0.460637111419501	0.464599462801346	0.150101849379571	0.498504415643411	0.505273801394416	0.127761467786865	0.0415645833750333	0.0191845714217895	16.0335483870968	0.000329882445228308	0.100614145794634
At5g37530	0.656565293488339	0.645884592278331	0.637622956789883	0.615749888533964	0.638738743991176	0.660490207534193	0.605841175862322	0.108304167685077	0.0494054705841127	0.102819021517671	0.585648836263462	0.673026229977973	0.689413268921379	0.575663900504546	0.612258276835773	0.114321609561524	0.0681727508208824	0.104667314382405	0.653854507864218	0.63734411225276	0.108735812617283	0.100217779351	0.128725954950927	0.622096169124539	0.0959348869876653	0.12477114553049	0.592746263463061	0.589284413267498	0.578347595827328	0.588787606180127	0.105667044340492	0.613476614040068	0.57740033691443	0.0167574043814897	0.0384062450763138	0.187064734798337	15.8864516129032	0.000355059276471544	0.107938020047349
tRNA_aminoacylation,_Val	0.556573890574397	0.550307386698951	0.541701181629673	0.537919004767023	0.537714825954859	0.563862556146151	0.555826421212968	0.108304167685077	0.0494054705841127	0.102819021517671	0.568369728725689	0.615612656242498	0.622683767781202	0.512374443636506	0.546353790678024	0.114321609561524	0.0681727508208824	0.104667314382405	0.55772526534442	0.558356204173534	0.108735812617283	0.100217779351	0.128725954950927	0.532065965629312	0.0959348869876653	0.12477114553049	0.528667420887336	0.542268112317908	0.497277235364775	0.524103937955483	0.105667044340492	0.554832624506693	0.49508430212379	0.0167574043814897	0.0375083342597623	0.157743803277716	15.8864516129032	0.000355059276471544	0.107938020047349
Arginine_and_Ornithine_Degradation	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.606348770853797	0.0308999006337351	0.640341729545573	0.045854208389371	0.108304167685077	0.0494054705841127	0.653597766010742	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.688999432185952	0.60893672430151	0.104667314382405	0.0359862323971546	0.0453098845977158	0.646957059137291	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.659103171120576	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.379544425611315	0.0475053126303122	0.152833449079177	0.287449981091936	0.00359843024161575	0.248478670906024	15.8048064085447	0.000369853637736012	0.111695798596276
EC49-61	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.525452406955063	0.0308999006337351	0.556060871696513	0.045854208389371	0.108304167685077	0.0494054705841127	0.585759096702352	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.621828998154853	0.535194839561298	0.104667314382405	0.0359862323971546	0.0453098845977158	0.596273548972567	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.625874127438485	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.350278071418663	0.0475053126303122	0.136315726904397	0.257128232340231	0.00359843024161575	0.21370885415809	15.8048064085447	0.000369853637736012	0.111695798596276
Propionyl-CoA_to_Succinyl-CoA_Module	0.443088810922528	0.43040333281427	0.40486700269762	0.433460969969262	0.420671488512028	0.442045701375192	0.447754290288729	0.108304167685077	0.487597452963102	0.102819021517671	0.424395291965303	0.50941959773512	0.481998734194335	0.0483411337244649	0.45679011564226	0.114321609561524	0.0681727508208824	0.104667314382405	0.460151116173646	0.437428968564147	0.108735812617283	0.100217779351	0.128725954950927	0.375071149237855	0.0959348869876653	0.12477114553049	0.433235334332546	0.451250405215965	0.40246519745758	0.433136633414418	0.105667044340492	0.4061392685751	0.436218004144937	0.0167574043814897	0.130611760626201	0.0251672651746091	15.68	0.000393669040655077	0.118100712196523
Regulation_of_Oxidative_Stress_Response	0.55022515989483	0.545833560485307	0.54490579233423	0.528953337393926	0.529412829075514	0.549217442675137	0.561070949409713	0.108304167685077	0.546599157696296	0.102819021517671	0.568444850811116	0.0531914972926766	0.633920992947239	0.504314374182226	0.554419904928676	0.114321609561524	0.0681727508208824	0.104667314382405	0.534232299973091	0.549062842025497	0.108735812617283	0.100217779351	0.128725954950927	0.548581939382516	0.0959348869876653	0.12477114553049	0.513379207685752	0.534679612645437	0.488980950459861	0.51068527096097	0.105667044340492	0.498268860024632	0.536742337201369	0.0167574043814897	0.160828845847584	0.0186711286690522	15.68	0.000393669040655077	0.118100712196523
Terminal_cytochrome_oxidases	0.465151934106588	0.513846744496065	0.512838426970497	0.490012625971016	0.493520457300139	0.50901333119965	0.045854208389371	0.108304167685077	0.509957168215778	0.102819021517671	0.326521958671837	0.0531914972926766	0.518621710009942	0.0483411337244649	0.489228444461935	0.114321609561524	0.0681727508208824	0.104667314382405	0.512516923360993	0.480162028733577	0.108735812617283	0.100217779351	0.128725954950927	0.471999623523425	0.0959348869876653	0.12477114553049	0.444504489156577	0.379154063993907	0.415212568646695	0.44371836963056	0.105667044340492	0.32211354988547	0.4902232209001	0.0167574043814897	0.195970133370512	0.0310489498529071	15.4296774193548	0.000446157419509735	0.132954911013901
KDO2-Lipid_A_biosynthesis	0.656650318511588	0.651233124980594	0.649806490624932	0.622305452918942	0.639228972964515	0.660957901632777	0.544108827289815	0.636781101789166	0.656595858898357	0.63376868183289	0.560468209607757	0.592584109685917	0.630262515288109	0.55527427434402	0.586879888862044	0.682863900128347	0.575391911115633	0.649691347230494	0.643082704389103	0.648491099573011	0.641913241602681	0.619720688763172	0.69743996120015	0.613046499182964	0.627730253196491	0.664815243630131	0.567283991477606	0.541792613488855	0.581429584782607	0.562397236888595	0.643011633048916	0.575409816611568	0.640978150927643	0.0342288632161246	0.0294878007786411	0.0236419088788794	15.4090322580645	0.000450786767756494	0.133883670023679
Branched_chain_amino_acid_degradation_regulons	0.519266395906293	0.494523955378389	0.492074809648247	0.489172744930809	0.493349196415758	0.51252769350508	0.489423065944493	0.555455428895199	0.534620164519672	0.541183276413428	0.416905319994312	0.514532863741919	0.569287824790729	0.474495430940277	0.462897623746014	0.589330133072713	0.498678593060698	0.573144595445581	0.505387864560601	0.491155077093428	0.532417876315318	0.536258504267272	0.57697847719493	0.484280378670759	0.509697999266124	0.579775591427513	0.466566829466893	0.482255632024972	0.46588063409215	0.464534793235267	0.549292047535878	0.482517976255563	0.499795853605043	0.030832050327197	0.0393516749170114	0.0190085576423938	15.4012903225807	0.000452535130537754	0.133950398639175
tRNA_aminoacylation,_Ser	0.48527471081936	0.474639843974553	0.467587545905376	0.470257198576588	0.464533510677658	0.480579946655673	0.48279911976883	0.108304167685077	0.484532935345454	0.102819021517671	0.0539919735537788	0.0531914972926766	0.534496262341435	0.452947908945397	0.469508209935787	0.114321609561524	0.0681727508208824	0.104667314382405	0.482272501907026	0.486032796410818	0.108735812617283	0.100217779351	0.128725954950927	0.45943527764107	0.0959348869876653	0.12477114553049	0.457266712001567	0.467142083010969	0.433472850076127	0.456544835795395	0.105667044340492	0.388732388028691	0.472918384034863	0.0167574043814897	0.178208778480106	0.0158831948462427	15.3703225806452	0.000459596654890368	0.135349355085044
Vir-like_type_4_secretion_system	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.418731801637483	0.114321609561524	0.0681727508208824	0.104667314382405	0.0359862323971546	0.278788075197494	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.105667044340492	0.0851430857325304	0.0584979446732143	0.0167574043814897	0.117252381879236	0.0784954173975208	15.3737427681353	0.000458811373169641	0.135349355085044
At3g21300	0.559480848496714	0.532979470099724	0.523674517709794	0.536361562683844	0.524289201316045	0.544855585185164	0.519579903179285	0.108304167685077	0.552889954754811	0.102819021517671	0.467073942462557	0.508958156444937	0.560514959356035	0.511422284197307	0.488056271991237	0.114321609561524	0.0681727508208824	0.553904950738532	0.553221431560048	0.556129319183519	0.108735812617283	0.100217779351	0.128725954950927	0.507382178045941	0.505827074536887	0.12477114553049	0.51735098595918	0.490166713369416	0.492894051403339	0.515688683804416	0.191580026731027	0.508619407881031	0.5376775942393	0.179402231540137	0.0245817629577319	0.0203990839406034	15.3316129032258	0.000468578716801458	0.136939714827141
BlaR1_Family_Regulatory_Sensor-transducer_Disambiguation	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.0308999006337351	0.0364983693356204	0.045854208389371	0.108304167685077	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.483530568229379	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.100217779351	0.128725954950927	0.047350085573984	0.0959348869876653	0.12477114553049	0.36319781167588	0.047229037265835	0.478557774169718	0.0447954884879519	0.147202826081342	0.0792396729589631	0.0830059030302083	0.118626446557343	0.0998359041714446	0.139093017993639	15.3367741935484	0.00046737104036567	0.136939714827141
rRNAs	0.606079256376164	0.61504808033524	0.610546084276373	0.586649543287913	0.599835492913903	0.61800506676493	0.569213576902974	0.108304167685077	0.596631504777777	0.102819021517671	0.0539919735537788	0.595564564135609	0.666362760107737	0.0483411337244649	0.591859891907068	0.114321609561524	0.0681727508208824	0.104667314382405	0.604029997220629	0.602965237966171	0.108735812617283	0.388723796058858	0.128725954950927	0.598875143100898	0.0959348869876653	0.569343074161362	0.5375926733082	0.557347456741416	0.536757890055908	0.535882925850102	0.178974838874365	0.475503209933225	0.597654815397501	0.164488733883993	0.226745499750498	0.0232331468081433	15.3316129032258	0.000468578716801458	0.136939714827141
Chorismate_Synthesis	0.0427944025256857	0.0381637058017326	0.0390843938522618	0.0333588964043466	0.627512572085393	0.0364983693356204	0.045854208389371	0.613249464892125	0.0494054705841127	0.102819021517671	0.0539919735537788	0.0531914972926766	0.0460914230103878	0.0483411337244649	0.0423540706153011	0.114321609561524	0.566331425213831	0.104667314382405	0.0359862323971546	0.0453098845977158	0.108735812617283	0.592280082833042	0.128725954950927	0.592405352405321	0.610746915847028	0.12477114553049	0.045854208389371	0.047229037265835	0	0.0447954884879519	0.306664874734633	0.102010839313446	0.0948113927584023	0.249162673910411	0.172344629920898	0.187654910037224	15.1878949710725	0.000503489608002883	0.146011986320836
DNA_gyrase_subunits	0.614238238414952	0.604889456605304	0.594085121799219	0.599215065701551	0.587326191115211	0.614290768803067	0.610161579137698	0.108304167685077	0.61484975727048	0.60823589494172	0.624749101051353	0.678320065638322	0.68050431493272	0.568228671788952	0.595625442898165	0.114321609561524	0.563894263265375	0.104667314382405	0.610675991667741	0.616901379130956	0.108735812617283	0.100217779351	0.128725954950927	0.580034794953682	0.0959348869876653	0.12477114553049	0.586181374918742	0.593372310435751	0.542764901160414	0.582615439743439	0.205780882927347	0.609979309549882	0.599923687166889	0.200951400737766	0.0398596899817332	0.0224178367426286	15.0812903225806	0.000531054895191758	0.153474864710418
Pyruvate_metabolism_I:_anaplerotic_reactions,_PEP	0.670501325733283	0.661646367038278	0.655717162951637	0.655001947903957	0.64293217080238	0.668262216277154	0.634387879845479	0.728167138989931	0.68038951096091	0.704200447396433	0.549724614369688	0.674994774163455	0.722328422377784	0.597959471317636	0.627424068706241	0.763436060712858	0.651444606476814	0.740060783899359	0.671963239719487	0.671287532883554	0.702956939288111	0.698583132301086	0.763555163973693	0.619660470024797	0.67086431623368	0.754345216838981	0.593728010975972	0.628019781681253	0.595732720870158	0.589789223006218	0.717761380611095	0.623801671646852	0.65734341951408	0.0387230796012379	0.0479639765100001	0.0241795488061664	15.0374193548387	0.000542832543238224	0.156335772452608
